VIA FOSSO DELL'OSA 484,Via del Fosso dell'Osa,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.8966856,12.6890404
VIA FOSSO DELL'OSA N. 251/B,Via del Fosso dell'Osa,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.8966856,12.6890404
VIA FOSSO DELL'OSA N. 522,Via del Fosso dell'Osa,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.8966856,12.6890404
VIA FOSSO DELL'OSA N. 544,Via del Fosso dell'Osa,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.9125041,12.6791993
"VIA FOSSO DELL'OSA, 225",Via del Fosso dell'Osa,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.8966856,12.6890404
"VIA FOSSO DELL'OSA, 425",Via del Fosso dell'Osa,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.8966856,12.6890404
"VIA FOSSO DELL'OSA, 568",Via del Fosso dell'Osa,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.8966856,12.6890404
"VIA FOSSO DI S. MAURA, 146",Via del Fosso di Santa Maura,146/d,Municipio Roma VI,Roma,Roma Capitale,Lazio,00133,41.8568394,12.6030026
"VIA FOSSO DI S.MAURA, 152",Via del Fosso di Santa Maura,152,Municipio Roma VI,Roma,Roma Capitale,Lazio,00133,41.8568097,12.6032662
"VIA FOSSO DI S.MAURA, 187",Via del Fosso di Santa Maura,187,Municipio Roma VI,Roma,Roma Capitale,Lazio,00133,41.8569454,12.6031527
"VIA FOSSO DI SANTA MAURA, 187",Via del Fosso di Santa Maura,187,Municipio Roma VI,Roma,Roma Capitale,Lazio,00133,41.8569454,12.6031527
VIA FOSSO S.MAURA 144,Via del Fosso di Santa Maura,144,Municipio Roma VI,Roma,Roma Capitale,Lazio,00133,41.8568293,12.6026831
"VIA FOSSO SCILICINO, 60",Via del Fosso Scilicino,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.9006012,12.6764232
"VIA FOSSO VALPIGNOLA, 163",Via del Fosso di Valpignola,empty,Borghesiana,Roma,Roma Capitale,Lazio,00077,41.852127,12.7022007
VIA FRAINE,Via Fraine,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.9184184,12.6909137
VIA FRAINE 13,Via Fraine,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.9184184,12.6909137
VIA FRAINE 28,Via Fraine,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.9184184,12.6909137
VIA FRAINE 51,Via Fraine,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.9184184,12.6909137
VIA FRAINE 85,Via Fraine,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.9184184,12.6909137
VIA FRAINE 91,Via Fraine,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.9184184,12.6909137
VIA FRAINE87,Via Fraine,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.9184184,12.6909137
VIA FRANCAVILLA DI SICILIA 30B,Via Francavilla di Sicilia,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8776867,12.6421387
VIA FRANCAVILLA DI SICILIA 34,Via Francavilla di Sicilia,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8776867,12.6421387
VIA FRANCAVILLA DI SICILIA 40,Via Francavilla di Sicilia,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8776867,12.6421387
VIA FRANCAVILLA DI SICILIA 42,Via Francavilla di Sicilia,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8776867,12.6421387
"VIA FRANCAVILLA DI SICILIA, 19",Via Francavilla di Sicilia,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8776867,12.6421387
"VIA FRANCAVILLA DI SICILIA, 27",Via Francavilla di Sicilia,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8776867,12.6421387
